phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
train,2026-05-08 02:28:22,46.01,2026/05/08 02:28:22.908,NVIDIA GeForce RTX 3080,61,75,270.83,1920,9251,1396,10240,100,1.000694990158081
train,2026-05-08 02:28:24,48.01,2026/05/08 02:28:24.915,NVIDIA GeForce RTX 3080,66,75,264.92,1920,9251,1396,10240,100,1.005591869354248
train,2026-05-08 02:28:26,50.01,2026/05/08 02:28:26.915,NVIDIA GeForce RTX 3080,65,75,269.79,1920,9251,1396,10240,100,0.9995208978652954
train,2026-05-08 02:28:28,52.01,2026/05/08 02:28:28.915,NVIDIA GeForce RTX 3080,63,75,269.43,1920,9251,1396,10240,100,1.0023787021636963
train,2026-05-08 02:28:30,54.01,2026/05/08 02:28:30.904,NVIDIA GeForce RTX 3080,62,75,264.13,1920,9251,1396,10240,100,1.0022239685058594
train,2026-05-08 02:28:32,56.02,2026/05/08 02:28:32.915,NVIDIA GeForce RTX 3080,62,76,271.05,1920,9251,1396,10240,100,0.9969272613525391
train,2026-05-08 02:28:34,58.02,2026/05/08 02:28:34.912,NVIDIA GeForce RTX 3080,62,75,268.95,1905,9251,1396,10240,100,1.0068596601486206
train,2026-05-08 02:28:36,60.02,2026/05/08 02:28:36.920,NVIDIA GeForce RTX 3080,63,76,272.01,1920,9251,1396,10240,100,1.004057765007019
train,2026-05-08 02:28:38,62.02,2026/05/08 02:28:38.905,NVIDIA GeForce RTX 3080,61,75,262.90,1905,9251,1396,10240,100,1.0064340829849243
train,2026-05-08 02:28:40,64.02,2026/05/08 02:28:40.903,NVIDIA GeForce RTX 3080,67,76,270.79,1920,9251,1396,10240,100,1.0053999423980713
train,2026-05-08 02:28:42,66.02,2026/05/08 02:28:42.913,NVIDIA GeForce RTX 3080,62,76,260.59,1920,9251,1396,10240,100,1.0051027536392212
train,2026-05-08 02:28:44,68.02,2026/05/08 02:28:44.908,NVIDIA GeForce RTX 3080,64,76,253.12,1920,9251,1396,10240,100,1.0016711950302124
train,2026-05-08 02:28:46,70.02,2026/05/08 02:28:46.907,NVIDIA GeForce RTX 3080,65,75,260.44,1890,9251,1396,10240,100,1.005615472793579
