phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
train,2026-04-28 18:25:09,22.12,2026/04/28 18:25:09.321,NVIDIA GeForce RTX 3080,100,74,277.85,1650,9251,2325,10240,100,1.0011118650436401
train,2026-04-28 18:25:11,24.15,2026/04/28 18:25:11.336,NVIDIA GeForce RTX 3080,100,74,276.55,1620,9251,2325,10240,100,0.9997931718826294
train,2026-04-28 18:25:13,26.18,2026/04/28 18:25:13.399,NVIDIA GeForce RTX 3080,100,72,273.68,1365,9251,2325,10240,100,1.0002204179763794
train,2026-04-28 18:25:15,28.2,2026/04/28 18:25:15.400,NVIDIA GeForce RTX 3080,100,74,272.81,1485,9251,2325,10240,100,0.9995576739311218
train,2026-04-28 18:25:17,30.22,2026/04/28 18:25:17.398,NVIDIA GeForce RTX 3080,100,74,277.04,1575,9251,2325,10240,100,1.0003647804260254
train,2026-04-28 18:25:19,32.24,2026/04/28 18:25:19.427,NVIDIA GeForce RTX 3080,100,74,269.06,1575,9251,2325,10240,100,0.9996413588523865
train,2026-04-28 18:25:21,34.26,2026/04/28 18:25:21.442,NVIDIA GeForce RTX 3080,100,75,272.72,1605,9251,2325,10240,100,0.9999033212661743
train,2026-04-28 18:25:23,36.26,2026/04/28 18:25:23.459,NVIDIA GeForce RTX 3080,100,74,273.94,1515,9251,2325,10240,100,1.0001623630523682
train,2026-04-28 18:25:25,38.28,2026/04/28 18:25:25.462,NVIDIA GeForce RTX 3080,100,75,273.91,1620,9251,2325,10240,100,1.0003025531768799
train,2026-04-28 18:25:27,40.29,2026/04/28 18:25:27.476,NVIDIA GeForce RTX 3080,100,75,265.79,1575,9251,2325,10240,100,1.0004968643188477
train,2026-04-28 18:25:29,42.31,2026/04/28 18:25:29.495,NVIDIA GeForce RTX 3080,100,75,268.58,1620,9251,2325,10240,100,0.9997093081474304
train,2026-04-28 18:25:31,44.33,2026/04/28 18:25:31.512,NVIDIA GeForce RTX 3080,100,75,267.45,1605,9251,2325,10240,100,1.0016369819641113
train,2026-04-28 18:25:33,46.34,2026/04/28 18:25:33.526,NVIDIA GeForce RTX 3080,100,75,263.12,1560,9251,2325,10240,100,1.0014533996582031
train,2026-04-28 18:25:35,48.36,2026/04/28 18:25:35.555,NVIDIA GeForce RTX 3080,100,74,268.14,1545,9251,2325,10240,100,0.999954342842102
train,2026-04-28 18:25:37,50.39,2026/04/28 18:25:37.587,NVIDIA GeForce RTX 3080,100,75,266.79,1545,9251,2325,10240,100,1.0015785694122314
train,2026-04-28 18:25:39,52.42,2026/04/28 18:25:39.616,NVIDIA GeForce RTX 3080,100,75,269.64,1500,9251,2325,10240,100,0.9994145631790161
train,2026-04-28 18:25:41,54.44,2026/04/28 18:25:41.628,NVIDIA GeForce RTX 3080,100,75,269.52,1560,9251,2325,10240,100,0.9993487596511841
train,2026-04-28 18:25:43,56.48,2026/04/28 18:25:43.691,NVIDIA GeForce RTX 3080,100,73,267.14,1500,9251,2325,10240,100,1.000030279159546
train,2026-04-28 18:25:45,58.5,2026/04/28 18:25:45.719,NVIDIA GeForce RTX 3080,100,75,267.64,1560,9251,2325,10240,100,0.9996316432952881
train,2026-04-28 18:25:47,60.51,2026/04/28 18:25:47.703,NVIDIA GeForce RTX 3080,100,75,266.93,1545,9251,2325,10240,100,1.0002652406692505
train,2026-04-28 18:25:49,62.54,2026/04/28 18:25:49.737,NVIDIA GeForce RTX 3080,100,75,263.01,1575,9251,2325,10240,100,0.9994152188301086
train,2026-04-28 18:25:51,64.54,2026/04/28 18:25:51.737,NVIDIA GeForce RTX 3080,100,75,263.38,1545,9251,2325,10240,100,1.0005040168762207
train,2026-04-28 18:25:53,66.55,2026/04/28 18:25:53.753,NVIDIA GeForce RTX 3080,100,77,266.61,1590,9251,2325,10240,100,0.9997178316116333
train,2026-04-28 18:25:55,68.57,2026/04/28 18:25:55.770,NVIDIA GeForce RTX 3080,100,76,263.23,1545,9251,2325,10240,100,0.9991826415061951
train,2026-04-28 18:25:57,70.6,2026/04/28 18:25:57.816,NVIDIA GeForce RTX 3080,100,74,271.02,1380,9251,2325,10240,100,1.0002524852752686
train,2026-04-28 18:25:59,72.63,2026/04/28 18:25:59.845,NVIDIA GeForce RTX 3080,100,76,275.23,1530,9251,2325,10240,100,0.9999150037765503
train,2026-04-28 18:26:01,74.65,2026/04/28 18:26:01.831,NVIDIA GeForce RTX 3080,100,77,267.33,1545,9251,2325,10240,100,0.9980030059814453
